Image_Path,Label,Hu_0,Hu_1,Hu_2,Hu_3,Hu_4,Hu_5,Hu_6
28-05-2024/ASC-H\39.png,ASC-H,0.0006568458831314312,2.915260446491624e-14,8.715459764950928e-18,2.7531174936319307e-17,3.2288441956693116e-34,4.614316427253039e-24,-2.7859846768878693e-34
28-05-2024/ASC-H\40.png,ASC-H,0.0006626926686978625,6.278048712691292e-10,7.763135114941919e-13,9.011600878224645e-16,2.2917778047885482e-29,1.3797531440584625e-20,6.549752629263278e-30
28-05-2024/ASC-H\804.png,ASC-H,0.0012235113366859166,8.401352785434433e-09,9.361699546162597e-12,4.312941308848441e-12,1.6404174965285402e-23,1.7780344634071306e-16,-2.1953684716128097e-23
28-05-2024/ASC-H\805.png,ASC-H,0.0022977020443047595,1.0022511252004673e-08,6.105572842838272e-10,3.777703629297771e-11,-1.9469323196542204e-21,2.88320160376768e-15,-5.396821559182723e-21
28-05-2024/ASC-H\806.png,ASC-H,0.002356850174855603,2.812739515491758e-07,1.9171752189031093e-10,1.8653733844831023e-11,6.688280727693485e-22,6.594917027067711e-15,8.927858207414423e-22
28-05-2024/ASC-H\807.png,ASC-H,0.0026663167429929486,1.4450330576398168e-08,1.0646042919964019e-11,5.068913217028735e-10,-3.510251519720874e-20,-6.092968644318298e-14,-1.2423953953128478e-20
28-05-2024/ASC-H\808.png,ASC-H,0.003003686283447712,2.0969728139533274e-07,8.272181891899582e-10,4.4103044419538285e-10,2.446181962796437e-19,1.6517501262962508e-13,1.0547003268551481e-19
28-05-2024/ASC-H\809.png,ASC-H,0.0021176479513509514,3.7976518394285435e-08,6.75762596480042e-10,1.4729457344599592e-11,4.738312584675219e-22,1.31023406760609e-15,-1.3910391149889499e-21
28-05-2024/ASC-H\810.png,ASC-H,0.0020636221998024213,3.2740686347562376e-07,3.3976669473303906e-10,4.680831889203448e-10,1.8380185797633006e-19,4.293983134085743e-14,-3.259810833098379e-20
28-05-2024/ASC-H\811.png,ASC-H,0.004105353701615008,1.0045391365793071e-07,1.8812380279294355e-09,2.7111677803486412e-09,5.226887984564048e-18,1.97843779261975e-13,-3.1889536782655934e-18
28-05-2024/ASC-H\812.png,ASC-H,0.0031411096806787265,7.236743481790501e-07,1.9565104151791137e-09,1.940244181945536e-09,3.7732483663863424e-18,5.845339945639286e-13,2.307063145583653e-19
28-05-2024/ASC-H\813.png,ASC-H,0.0019527728934041833,7.843432102050279e-08,2.410073047437495e-10,4.908122571462873e-10,-9.246415474119873e-20,-1.137589930093277e-13,1.412299126027951e-19
28-05-2024/ASC-H\9071.png,ASC-H,0.0009620742949087931,1.8104232243979416e-09,4.597899509592516e-12,3.772998812767723e-12,1.4396946665409162e-23,1.3709969981534408e-16,-6.299513401761247e-24
28-05-2024/ASC-H\9072.png,ASC-H,0.0010435885655697757,1.5992379106565222e-09,9.746710434402957e-14,1.6831321451955607e-13,-1.8354430498056156e-26,6.726364314517916e-18,1.1307418825026881e-26
28-05-2024/ASC-H\9073.png,ASC-H,0.001021336620077921,9.239486315651252e-10,1.395340869135184e-11,1.643345761290999e-12,-6.101877437963519e-24,-2.8983251307440683e-17,-4.9691302253128615e-24
28-05-2024/ASC-H\9074.png,ASC-H,0.0009336783098813385,9.212805909186853e-10,5.951325551005285e-12,1.2102878685300462e-12,-1.270040349242654e-24,-3.6691967193003323e-17,-2.9895920175811133e-24
28-05-2024/ASC-H\9075.png,ASC-H,0.0012092391562210265,9.311139578674988e-10,4.345599467925906e-12,1.0429223484115676e-11,6.47893438944905e-23,-2.2095315631756702e-16,-2.705313447101026e-23
28-05-2024/ASC-H\9076.png,ASC-H,0.0014416190752529674,6.733716321683444e-09,2.8012933814725106e-12,1.542200792870155e-13,3.603492658698926e-26,-7.955992714129863e-18,-9.474425030460901e-26
28-05-2024/ASC-H\9077.png,ASC-H,0.0009377985455348429,2.100115938106699e-09,4.107259879571307e-12,5.3069532377925586e-12,-2.063594247169748e-23,-1.6702093587793457e-16,-1.3712921365762463e-23
28-05-2024/ASC-H\9078.png,ASC-H,0.0008809103869647988,2.0913147705126392e-09,3.8570081031442184e-13,1.0967580191310578e-12,-1.264914030128606e-25,-1.393218831951474e-18,-7.020270581665811e-25
28-05-2024/ASC-H\9079.png,ASC-H,0.0011997089762115273,1.0996986658399949e-08,2.1045672167858855e-12,3.2754053852480596e-12,-3.502234244652183e-24,-1.1896701360423195e-16,7.854153465127255e-24
28-05-2024/ASC-H\9080.png,ASC-H,0.0009719866595043335,1.388778432635917e-09,6.032245972564592e-13,2.1786536847923797e-12,2.055084451319746e-24,-1.941330046743337e-17,1.4193671535750778e-24
28-05-2024/ASC-H\9081.png,ASC-H,0.0011116720373646138,1.994417482875363e-10,1.294553899346287e-12,1.1530619162812517e-11,-4.44411650407155e-23,-1.513693709414802e-16,3.0993321051679015e-24
28-05-2024/ASC-H\9082.png,ASC-H,0.0010659809943860503,3.343838650073591e-08,2.207393238277042e-13,5.2626935046621e-13,-1.4561277334447313e-25,4.4330888843056434e-17,-1.04741765976353e-25
28-05-2024/ASC-H\9083.png,ASC-H,0.0011071852357693382,4.955215601460681e-09,5.65786865879434e-12,2.0682962576436944e-12,-3.1999067320880075e-25,-1.2747990908129394e-16,7.068071542615867e-24
28-05-2024/ASC-H\9084.png,ASC-H,0.0010309582488444197,1.4912973848279175e-08,1.3998452969039354e-11,5.469182801504471e-12,4.471432183551969e-23,3.929789672742804e-17,1.7049693781584178e-23
28-05-2024/ASC-H\9085.png,ASC-H,0.0009144563098499389,1.9502994324213518e-10,1.2942170989229372e-12,9.951010038107137e-13,-1.129147115278789e-24,1.1561227674452649e-17,1.7771583218915463e-26
28-05-2024/ASC-H\9086.png,ASC-H,0.0008641791241634025,2.5430603524828668e-09,2.8444915450136157e-13,5.002951573786766e-13,-1.4100222382940708e-25,2.360649530032737e-17,1.2544928184793805e-25
28-05-2024/ASC-H\9087.png,ASC-H,0.0011411010564647515,3.415945419151303e-09,5.546632250707059e-12,1.2993016447261216e-11,-9.66137504184951e-23,-7.064019632430673e-16,-5.321753552199919e-23
28-05-2024/ASC-H\9088.png,ASC-H,0.0010593857684470516,1.9949930140149783e-09,4.027261359017015e-13,2.9010199674440917e-12,-6.115187799302338e-25,-7.014698438156505e-17,3.0754674150419776e-24
28-05-2024/ASC-H\9089.png,ASC-H,0.001034116578104617,1.2706044389702826e-08,4.7857779018201115e-11,8.886809611725892e-12,-1.827091588370556e-22,9.24698414875133e-16,1.434674707970975e-23
28-05-2024/ASC-H\9090.png,ASC-H,0.0009460181762423453,2.822894718924407e-10,9.095852487758895e-13,1.4549564795914811e-12,-1.0518227862027317e-24,-1.8238068967391485e-17,-1.3019934056110057e-24
28-05-2024/ASC-H\9091.png,ASC-H,0.0009292954989765843,3.3229497232565026e-11,3.4520570092901945e-14,3.1094839355858865e-13,5.528710747763497e-27,8.23673198977114e-19,3.1738040979365036e-26
28-05-2024/ASC-H\9092.png,ASC-H,0.0009433485964941312,9.223714352218035e-09,1.31277807387935e-11,5.248966295492745e-14,3.0203235659316865e-26,-1.2650220050303832e-19,3.14049929807434e-26
28-05-2024/ASC-H\9093.png,ASC-H,0.0009103926243357924,2.5507106080178873e-11,5.94199560596912e-13,4.156798422736973e-13,7.733040758708862e-26,-1.9850919210580802e-18,1.9156856537428036e-25
28-05-2024/ASC-H\9094.png,ASC-H,0.0009035967573474953,4.2391765929166704e-09,7.741216822417268e-12,4.607457381636975e-13,7.91788053824677e-25,1.1475795064953682e-17,-3.6088966847722364e-25
28-05-2024/ASC-H\9095.png,ASC-H,0.000884790635176671,2.197679908424463e-09,1.6671926566487455e-12,8.95573747211147e-14,5.4372738804899085e-27,-3.0920045318375078e-18,-3.417565747971319e-26
28-05-2024/ASC-H\9096.png,ASC-H,0.0010041824382226632,4.82667245874765e-09,1.9062770422523987e-12,1.7085553313578074e-12,1.4720461382155653e-24,-5.722635127694558e-17,-2.7093780892717168e-24
28-05-2024/ASC-H\9097.png,ASC-H,0.0008690059136634387,1.487159102625179e-09,2.359533763299236e-13,4.387311430013639e-12,1.6241480012219867e-24,-9.062566984425781e-17,4.157909366274482e-24
28-05-2024/ASC-H\9098.png,ASC-H,0.000849192527130918,2.425636927539719e-09,1.2373294334030684e-11,2.432855774203203e-12,-3.3753136161847044e-24,-3.0759034437598326e-17,-1.291422465539467e-23
28-05-2024/ASC-H\9099.png,ASC-H,0.0009777909216996436,1.0321216772730004e-08,1.1298359926980844e-11,2.910461851266328e-12,1.1121583461416342e-23,-2.7656358742919845e-16,1.2444238965896038e-23
28-05-2024/ASC-H\9100.png,ASC-H,0.0009084647170235895,3.435739273643758e-10,6.97231848066414e-12,8.405984465417458e-13,1.9780333534235128e-24,1.5361855334329563e-17,-4.782717578301187e-25
28-05-2024/ASC-H\9101.png,ASC-H,0.0012362106719751849,3.1519025039656935e-08,7.716126795824669e-11,8.780967030052177e-11,5.930945793523204e-21,-1.1969165781134534e-14,4.1311833607318574e-21
28-05-2024/ASC-H\9102.png,ASC-H,0.0008665270233982075,2.6298963119941042e-09,1.942452819688596e-13,1.590537186561245e-12,3.9439047376619795e-25,3.8945206834736906e-17,7.912341583961219e-25
28-05-2024/ASC-H\9103.png,ASC-H,0.001766750508584917,5.983782658192964e-09,4.555772889578256e-11,4.292427297896372e-11,1.8798201940233036e-21,2.241148565051291e-15,-2.63308170756555e-22
28-05-2024/ASC-H\9104.png,ASC-H,0.0020029949538761613,6.34163600816035e-08,2.873949267406539e-11,1.6136235462107887e-10,-3.377297040441024e-22,3.90639851405248e-14,-1.0983421894922824e-20
28-05-2024/ASC-H\9105.png,ASC-H,0.0012171544537857705,1.2355485157197756e-09,1.542715282302752e-11,2.0509537540682743e-11,3.64728245129906e-22,6.277899602701978e-16,8.108426651725238e-24
28-05-2024/ASC-H\9106.png,ASC-H,0.0012642115270504752,2.8232639907499843e-08,6.23884007208516e-12,1.0718460796646197e-11,-2.493479503257991e-23,2.4858527855539504e-17,-8.402815269177059e-23
28-05-2024/ASC-H\9107.png,ASC-H,0.0019216720002821173,4.5214214257000946e-08,1.4900074484596135e-10,1.0338226550015916e-11,3.834049379745602e-22,1.578418693601587e-15,-1.3280558702454705e-22
28-05-2024/ASC-H\9108.png,ASC-H,0.00196642718654222,6.349029575968306e-08,2.3467605610379287e-10,2.2293759315420537e-11,-1.5755606498811005e-21,-5.545356428131042e-15,-3.4333685388122497e-22
28-05-2024/ASC-H\9109.png,ASC-H,0.0020491479831279903,3.661499866108653e-08,4.545965806650551e-10,2.868809925635447e-10,9.984075683189868e-20,-6.036967802841226e-15,2.7660067026258855e-20
28-05-2024/ASC-H\9110.png,ASC-H,0.001335501097971866,1.0532370632535007e-08,2.6754721590798785e-11,3.6911070414220413e-11,3.555824651260287e-22,-3.671119458103634e-15,1.1040922796216805e-21
28-05-2024/ASC-H\9111.png,ASC-H,0.001561598935038975,1.275350577516828e-08,2.0789825451280722e-11,4.10870787207096e-11,1.0920305946021799e-21,2.16924670339338e-15,-4.994734691032129e-22
28-05-2024/ASC-H\9112.png,ASC-H,0.001139386906580304,2.759567463256057e-09,1.2194698324396909e-11,4.222020529900064e-12,-1.549009281341237e-23,-1.5797928273361158e-16,2.60350393840028e-23
28-05-2024/ASC-H\9113.png,ASC-H,0.0010227555400912133,7.943523810549456e-09,4.8837788039587876e-12,7.691554383352968e-13,1.0695249446794062e-24,-7.839459637119691e-19,-1.0384575611290172e-24
28-05-2024/ASC-H\9114.png,ASC-H,0.0009755893710151297,1.61677994712645e-08,2.1346285952191136e-11,3.183554469778912e-12,-2.503521624495708e-23,-4.044490301852355e-16,-7.87299734405571e-24
28-05-2024/ASC-H\9115.png,ASC-H,0.000998027996235525,6.610762986585238e-09,1.705773311511503e-12,7.483488282908494e-12,-2.3632639876564976e-24,-5.14904181706898e-16,-2.663260539062065e-23
28-05-2024/ASC-H\9116.png,ASC-H,0.0008632648911288959,3.3702276746495318e-09,2.757105238066791e-12,1.4715910705352082e-12,-2.9377891205422734e-24,-8.176994679645389e-18,-3.9480634969661496e-25
28-05-2024/ASC-H\9117.png,ASC-H,0.000944283658655199,5.502096315772947e-09,1.0945882426263685e-12,6.154306642772886e-14,9.757917925059109e-27,4.4075027807791975e-18,1.2646291578419931e-26
28-05-2024/ASC-H\9118.png,ASC-H,0.001513372077150166,1.88382151875678e-08,3.94359849555265e-11,7.075417577839571e-11,1.444745572766419e-21,8.510896403509138e-15,-3.446909173393936e-21
28-05-2024/ASC-H\936.png,ASC-H,0.0006618531709511036,5.4547783813151025e-12,9.189030302206336e-15,2.590435414852212e-16,-1.76100584578913e-31,5.915644352881963e-22,3.587744908484423e-31
28-05-2024/ASC-H\937.png,ASC-H,0.0006692692357830384,6.100859976214295e-11,3.7451636162241485e-14,2.407953614730889e-14,-6.006497610965033e-28,-1.838055184033418e-19,-4.026358840285774e-28
28-05-2024/ASC-H\938.png,ASC-H,0.0007267659397713461,7.834007870191817e-10,8.346531253991402e-13,8.086998321873708e-13,-1.827783753315001e-25,-1.5491390152172516e-17,6.387710122458741e-25
28-05-2024/ASC-H\939.png,ASC-H,0.0008005633311931179,1.6563846934044355e-09,5.952021623531951e-13,3.3837413101257075e-13,1.515077387158446e-25,3.5704573465485946e-18,1.0258052617269371e-26
28-05-2024/ASC-H\940.png,ASC-H,0.0007930956567853304,1.8848736421664027e-10,6.9936775600793686e-12,1.808815703484471e-13,-5.40766446063243e-26,-2.4775174977272733e-18,1.9612511967893585e-25
28-05-2024/ASC-H\941.png,ASC-H,0.0007870712663017794,8.109287651294905e-11,2.3458457157720653e-12,6.183525769137574e-13,-1.9549709928550875e-26,4.344189376257208e-18,7.4448216961087945e-25
28-05-2024/ASC-H\942.png,ASC-H,0.000661702333824326,4.363319378156796e-11,4.9091534529554983e-14,8.874236191631886e-16,4.3330465000398074e-30,-4.990637310933191e-21,3.941197330672486e-30
28-05-2024/ASC-H\943.png,ASC-H,0.0006616373412431909,2.4043651782853053e-13,3.6942904692596186e-17,3.737624198908983e-17,-1.3863180742933214e-33,-1.2554534643881247e-23,-8.401624158900508e-35
28-05-2024/ASC-H\944.png,ASC-H,0.0006627380147918962,1.2807620826062524e-12,1.5708007853659637e-15,7.679847679592992e-17,2.5804991352733756e-32,8.690818563230311e-23,6.753444655510027e-33
28-05-2024/ASC-H\945.png,ASC-H,0.0006606165074529221,8.57752894117029e-14,1.4817437148634111e-15,8.314563887871871e-17,2.793220144454636e-32,1.9017722147767675e-23,8.455866272888626e-33
28-05-2024/ASC-H\946.png,ASC-H,0.0006611744916433637,1.4983487334286214e-14,6.763802199813606e-17,4.429079083131576e-17,6.046144884073726e-34,4.18443583399161e-24,2.347575335987771e-33
28-05-2024/ASC-H\947.png,ASC-H,0.0006610763959574424,1.421136916499124e-14,3.717079041151691e-17,6.164970408626727e-17,2.941542691686677e-33,3.70104648558589e-24,2.3844897333572084e-34
28-05-2024/ASC-H\9513.png,ASC-H,0.000779036348516908,4.371553496818948e-09,4.133748387654313e-12,9.5139674398361e-14,3.4946167574024314e-27,-4.3513454655880055e-18,5.956186451253196e-26
28-05-2024/ASC-H\9514.png,ASC-H,0.0007963117418403046,1.218476645466101e-10,2.482474595318066e-13,1.052965740828506e-12,6.283067443228001e-26,6.883804809600522e-18,-5.3466976921182655e-25
28-05-2024/ASC-H\9515.png,ASC-H,0.0008464800375119316,4.0906251000912364e-10,2.4690184801174957e-12,1.193783197476185e-12,-1.550142477482995e-24,-2.2018046111986928e-17,-1.3407295617024238e-24
28-05-2024/ASC-H\9516.png,ASC-H,0.0007781945790750777,4.031696218236728e-10,6.154159765013942e-13,4.2999229579737494e-13,-1.1301730922283836e-26,-7.120218219643565e-18,-2.2090613159384526e-25
28-05-2024/ASC-H\9517.png,ASC-H,0.0007366123841146224,7.12504097766299e-11,1.101211652703815e-12,1.635217587496418e-14,-2.1742229285995907e-27,-7.526259904467407e-20,-2.9625574525526462e-28
28-05-2024/ASC-H\9518.png,ASC-H,0.0007678194728405431,3.4612228749034493e-09,3.6363657520012118e-12,3.3443787412668445e-13,2.794756823563145e-25,-4.692572072831645e-18,-2.4065916857011456e-25
28-05-2024/ASC-H\9519.png,ASC-H,0.0009496610665253069,2.553201154289177e-09,2.286356622721728e-13,1.5106292775612529e-12,8.680232267804832e-25,-1.3445040322037403e-17,-1.8628370883337115e-25
28-05-2024/ASC-H\9520.png,ASC-H,0.0007335607639975729,3.955137679730083e-11,8.312009889839491e-14,7.425536190385953e-13,-1.1830484327258997e-25,-3.70304149595447e-18,1.41549014834747e-25
28-05-2024/ASC-H\9521.png,ASC-H,0.0006999134091433486,2.370169884360652e-10,3.5825558229399907e-13,8.856353696475101e-14,1.3983223221803555e-26,5.581331862502947e-19,-7.302809815076865e-27
28-05-2024/ASC-H\9522.png,ASC-H,0.000721453281124746,5.964315618515623e-10,1.2406890621153943e-13,4.424532009940467e-14,3.275664003730381e-27,8.47946378412075e-19,-1.2835197938034292e-28
28-05-2024/ASC-H\9523.png,ASC-H,0.0009124674622286777,3.907830863385097e-10,7.2591943235587375e-12,2.0263829231473325e-12,3.4649381539994646e-25,8.476562453573726e-18,-7.764159456976013e-24
28-05-2024/ASC-H\9524.png,ASC-H,0.0008182537026420256,4.830097100929655e-10,4.71370005651431e-12,8.612731835519109e-13,3.621329369033575e-25,9.56790423521763e-18,-1.697166043921611e-24
28-05-2024/ASC-H\9525.png,ASC-H,0.0009349157522605088,8.279665267212147e-09,2.4219942806648625e-13,5.020380995624502e-13,-1.3700565241094658e-25,-1.4534450782207528e-17,-1.0897757002047071e-25
28-05-2024/ASC-H\9526.png,ASC-H,0.000826589077174378,2.399529331105786e-10,1.9605133960739335e-12,2.2871940115060233e-12,4.4246905552963154e-24,3.5364805329499275e-17,-1.9696337522998672e-24
28-05-2024/ASC-H\9527.png,ASC-H,0.0007100814064824848,3.996122980924811e-10,1.939026843381036e-13,1.8616376687179628e-14,-8.510220993363036e-28,-1.5731233086991853e-20,7.258070761320717e-28
28-05-2024/ASC-H\9528.png,ASC-H,0.0007158972022149386,3.981634161048695e-11,7.627109624031962e-13,2.6033446366661976e-14,1.8152816156621265e-27,-3.919917039496975e-20,3.187783118212092e-27
28-05-2024/ASC-H\9529.png,ASC-H,0.0009138382734861577,6.753466390098547e-10,4.457700138444383e-14,4.0928825490954195e-12,-1.742283922960354e-24,9.782145079942669e-17,1.44103590536025e-25
28-05-2024/ASC-H\9530.png,ASC-H,0.0007379979646515934,3.849871640323982e-10,3.831714217386321e-12,1.578780026148447e-13,-1.0866627290066234e-25,-1.6863411097535293e-18,-5.718509927175867e-26
28-05-2024/ASC-H\9531.png,ASC-H,0.0009909953201845598,4.16938031463718e-09,1.6484601222774296e-11,1.4785389149843938e-11,2.2986747221886914e-22,1.6482603801824558e-16,2.1035203185222476e-23
28-05-2024/ASC-H\9532.png,ASC-H,0.0010691365489989592,1.893158151424667e-09,1.2208509915088083e-11,1.5340700582808647e-11,1.788934408907929e-24,3.791401323559017e-16,-2.099342766299859e-22
28-05-2024/ASC-H\9533.png,ASC-H,0.0011248118820222468,3.511980541930674e-08,1.5556839333665505e-11,1.8915368250763793e-12,-1.2960487145843539e-24,-8.936461337612011e-17,1.0178658067603338e-23
28-05-2024/ASC-H\9534.png,ASC-H,0.0011071369619470796,7.431720318122022e-09,2.94575953486866e-12,1.0526321084014876e-11,-1.6886785821969016e-23,-2.4481626000039205e-16,5.613047817538506e-23
28-05-2024/ASC-H\9535.png,ASC-H,0.0011320371080239425,1.0075747774798054e-08,2.1472068112585397e-11,7.889410769942748e-12,3.386876148665988e-23,-1.2837061970580265e-16,-9.69379184722085e-23
28-05-2024/ASC-H\9536.png,ASC-H,0.0010425819032571079,4.63176440258003e-09,4.070843881576825e-12,1.630818400782914e-12,3.382906074950724e-24,2.50596184078823e-17,2.4924505591955977e-24
28-05-2024/ASC-H\9537.png,ASC-H,0.0008509758952542378,1.779288544939864e-09,2.0296110758637964e-12,2.7522359903669367e-13,1.4432363594878586e-25,-2.879693412395557e-18,-1.4657182502892702e-25
28-05-2024/ASC-H\9538.png,ASC-H,0.0008851444481064396,4.784765117303868e-09,4.258563401134921e-12,3.0397275681238994e-12,4.246965435297307e-24,2.4607014916480044e-17,-1.0078351958599794e-23
28-05-2024/ASC-H\9539.png,ASC-H,0.0010078318851653406,1.717153961432625e-10,1.3134835001047708e-12,2.2722559691063744e-12,2.0416244747143263e-24,-7.27956754523364e-18,3.352841697089676e-24
28-05-2024/ASC-H\9540.png,ASC-H,0.0010451049384694812,1.5178197467140463e-11,6.20650030334252e-12,1.4425055853420173e-16,-3.1801638497945736e-30,-5.61988709237093e-22,-2.9182145315906614e-30
28-05-2024/ASC-H\9541.png,ASC-H,0.0010765341136311952,4.2592389149363897e-10,1.6760757329727008e-12,1.4181207800943058e-12,-2.1789806274901428e-24,-2.693056206983626e-17,1.7917284092079428e-25
28-05-2024/ASC-H\9542.png,ASC-H,0.0007921802605850509,3.084779818817324e-10,1.383431310125899e-12,1.1870014898701184e-12,9.65260850287627e-25,2.0427629641063137e-17,1.175582683124286e-24
28-05-2024/ASC-H\9543.png,ASC-H,0.0007779742950661554,1.8654397669661442e-10,6.337849000381315e-13,1.3814617024778765e-12,-9.539362909434181e-25,-1.50796907515455e-17,8.723165982118541e-25
28-05-2024/ASC-H\9544.png,ASC-H,0.0010394217630467382,1.8535529779963451e-09,2.618971444964473e-12,2.0705050197536084e-12,-2.2674175169690684e-24,-8.729582432507684e-17,-4.255047312881581e-24
28-05-2024/ASC-H\9545.png,ASC-H,0.0009523152963461335,1.6516821424859816e-09,4.222004583713346e-12,8.133174752596965e-13,1.4821234712417396e-24,1.25288957390129e-17,-2.7338289804707163e-25
